FBID	CHROM	START	END	STRAND
FBgn0265455	3L	12303905	12305061	+
FBgn0052105	3L	12322332	12329001	+
FBgn0036277	3L	12329776	12330336	+
FBgn0266993	3L	12330452	12330799	+
FBgn0036278	3L	12332216	12344644	-
FBgn0036279	3L	12361746	12384544	-
FBgn0052104	3L	12386904	12392422	-
FBgn0011279	3L	12389271	12390057	+
FBgn0036282	3L	12392639	12395035	-
FBgn0052103	3L	12395395	12407942	-
FBgn0020655	3L	12408126	12410680	-
FBgn0036285	3L	12415610	12425768	-
FBgn0000625	3L	12455637	12461121	-
FBgn0052102	3L	12462172	12462884	-
FBgn0036286	3L	12464828	12467528	+
FBgn0036287	3L	12467518	12478135	-
FBgn0053725	3L	12475709	12479546	+
FBgn0036288	3L	12479768	12483776	-
FBgn0267241	3L	12483394	12484296	+
FBgn0036289	3L	12484930	12490316	-
FBgn0267242	3L	12484940	12486705	+
FBgn0036290	3L	12491206	12494411	-
FBgn0264460	3L	12491587	12493407	+
FBgn0036291	3L	12494613	12495747	+
FBgn0036292	3L	12495567	12496994	-
FBgn0264848	3L	12497392	12498921	+
FBgn0036294	3L	12498474	12500940	-
FBgn0002466	3L	12501098	12507915	-
FBgn0266678	3L	12507705	12508109	-
FBgn0041775	3L	12508159	12514054	+
FBgn0020388	3L	12514229	12517114	-
FBgn0262524	3L	12517087	12518250	+
FBgn0004926	3L	12518193	12519831	-
FBgn0036298	3L	12520315	12523271	-
FBgn0036299	3L	12523536	12526824	-
FBgn0085271	3L	12527096	12527503	+
FBgn0036300	3L	12527690	12528613	+
FBgn0036301	3L	12528526	12530415	-
FBgn0036302	3L	12530613	12565642	-
FBgn0263587	3L	12534810	12536053	+
FBgn0015904	3L	12573772	12589118	+
FBgn0015919	3L	12602731	12614898	+
FBgn0052111	3L	12621034	12641380	+
FBgn0263379	3L	12642007	12646190	-
FBgn0265746	3L	12652003	12653195	+
FBgn0265745	3L	12654926	12655347	+
FBgn0014343	3L	12686739	12703349	+
FBgn0261933	3L	12726464	12727711	-
FBgn0014007	3L	12728045	12734668	+
FBgn0052112	3L	12734818	12738254	+
FBgn0052109	3L	12738444	12739870	+
FBgn0010235	3L	12739716	12743156	-
FBgn0036305	3L	12743219	12746502	+
FBgn0036306	3L	12746339	12747874	-
FBgn0052113	3L	12748149	12761705	+
FBgn0036309	3L	12761532	12766673	-
FBgn0052106	3L	12767051	12771816	-
FBgn0036310	3L	12771850	12774197	-
FBgn0036311	3L	12774425	12777477	+
FBgn0260945	3L	12777529	12798216	-
FBgn0261674	3L	12783292	12789184	+
FBgn0262714	3L	12799002	12806136	+
FBgn0052110	3L	12801821	12803196	+
FBgn0036314	3L	12806128	12807119	-
FBgn0260965	3L	12807354	12817750	+
FBgn0036316	3L	12817980	12836206	-
FBgn0036317	3L	12837354	12843217	-
FBgn0036318	3L	12843265	12846269	+
FBgn0036319	3L	12846746	12850528	+
FBgn0052107	3L	12850382	12854405	-
FBgn0036320	3L	12854817	12856020	-
FBgn0036321	3L	12878139	12882344	+
FBgn0267312	3L	12882452	12882738	-
FBgn0264486	3L	12882870	12885262	+
FBgn0036323	3L	12885758	12887858	+
FBgn0036324	3L	12894347	12895837	-
FBgn0052117	3L	12896025	12896811	-
FBgn0052115	3L	12905127	12906746	-
FBgn0036325	3L	12945786	12947747	-
FBgn0041622	3L	12957460	12960833	-
FBgn0036327	3L	12964314	12965459	-
FBgn0036328	3L	12965574	12966750	+
FBgn0036329	3L	12988235	12990518	+
FBgn0036330	3L	12999917	13000981	+
FBgn0036331	3L	13001385	13002550	+
FBgn0036332	3L	13002499	13004785	-
FBgn0036333	3L	13005076	13008432	-
FBgn0036334	3L	13009150	13010003	+
FBgn0036335	3L	13010249	13010967	-
FBgn0036336	3L	13011366	13012787	+
FBgn0266994	3L	13011415	13012210	-
FBgn0036337	3L	13012815	13015788	-
FBgn0260441	3L	13016452	13017862	+
FBgn0086078	3L	13016680	13016752	+
FBgn0086079	3L	13017326	13017398	+
FBgn0266709	3L	13017863	13019537	-
FBgn0266682	3L	13021651	13022128	-
FBgn0083978	3L	13022062	13029604	+
FBgn0266650	3L	13025496	13026170	-
FBgn0036340	3L	13029921	13034076	+
FBgn0011284	3L	13034856	13037334	+
FBgn0082967	3L	13035867	13036006	+
FBgn0082966	3L	13036044	13036183	+
FBgn0086601	3L	13036471	13036610	+
FBgn0036341	3L	13037534	13039994	+
FBgn0036342	3L	13040077	13042019	+
FBgn0036343	3L	13053622	13054494	-
FBgn0085457	3L	13054979	13055787	+
FBgn0085458	3L	13056146	13057029	+
FBgn0263661	3L	13074399	13075752	-
FBgn0036345	3L	13079487	13080389	-
FBgn0267313	3L	13080591	13081688	+
FBgn0036346	3L	13081681	13083069	-
FBgn0265747	3L	13094599	13095050	-
FBgn0010452	3L	13107371	13111177	+
FBgn0053262	3L	13129369	13130166	+
FBgn0086916	3L	13167578	13169881	+
FBgn0266535	3L	13201643	13202058	-
FBgn0052129	3L	13204314	13204385	+
FBgn0052128	3L	13204651	13204722	+
FBgn0052126	3L	13205465	13205536	+
FBgn0052127	3L	13207209	13207333	+
FBgn0266536	3L	13208367	13208799	-
FBgn0264515	3L	13209203	13210627	+
FBgn0266537	3L	13211303	13211964	-
FBgn0023095	3L	13221792	13272742	+
FBgn0052119	3L	13239964	13241802	-
FBgn0011844	3L	13242647	13242718	+
FBgn0052123	3L	13272876	13272928	+
FBgn0262622	3L	13275493	13276510	+
FBgn0264514	3L	13276763	13277596	-
FBgn0267316	3L	13278365	13278935	-
FBgn0267317	3L	13279488	13280286	-
FBgn0264513	3L	13283694	13284870	-
FBgn0259970	3L	13289630	13289960	-
FBgn0266788	3L	13290104	13290670	+
FBgn0266790	3L	13290749	13291044	-
FBgn0266789	3L	13291311	13291819	+
FBgn0259971	3L	13291897	13292123	-
FBgn0262623	3L	13292941	13293252	-
FBgn0003034	3L	13294735	13295022	+
FBgn0264512	3L	13295509	13295910	+
FBgn0265750	3L	13295841	13296251	-
FBgn0265748	3L	13296471	13297046	+
FBgn0265751	3L	13317374	13318059	-
FBgn0040814	3L	13322235	13322799	+
FBgn0265752	3L	13336650	13337350	-
FBgn0036348	3L	13342265	13348040	+
FBgn0040813	3L	13349476	13350323	+
FBgn0036350	3L	13371087	13373480	+
FBgn0036349	3L	13371683	13372290	+
FBgn0036351	3L	13373459	13374446	-
FBgn0001256	3L	13375865	13377099	+
FBgn0036352	3L	13377889	13379025	+
FBgn0036353	3L	13379046	13381007	-
FBgn0036354	3L	13381399	13383106	-
FBgn0002573	3L	13389328	13394225	-
FBgn0036356	3L	13404222	13405553	-
FBgn0260049	3L	13405943	13409553	+
FBgn0052121	3L	13409676	13415436	-
FBgn0053263	3L	13416420	13417268	-
FBgn0260459	3L	13417671	13418771	-
FBgn0036359	3L	13418991	13419773	-
FBgn0036360	3L	13421939	13428329	-
FBgn0012010	3L	13426148	13426220	+
FBgn0012009	3L	13426746	13426818	-
FBgn0036361	3L	13428780	13430236	-
FBgn0036362	3L	13431054	13432109	+
FBgn0036363	3L	13432417	13433570	-
FBgn0036364	3L	13434010	13435520	+
FBgn0036365	3L	13435694	13442345	+
FBgn0036366	3L	13442287	13443383	-
FBgn0036368	3L	13443870	13458639	+
FBgn0036367	3L	13449308	13450338	-
FBgn0036369	3L	13458652	13467887	-
FBgn0086708	3L	13470641	13476615	+
FBgn0036372	3L	13476633	13479380	-
FBgn0036373	3L	13479897	13495592	+
FBgn0036374	3L	13495807	13504641	+
FBgn0086785	3L	13504746	13506212	-
FBgn0036376	3L	13506354	13509376	+
FBgn0036377	3L	13509373	13512705	-
FBgn0264001	3L	13515007	13796500	-
FBgn0266688	3L	13550855	13551201	+
FBgn0266595	3L	13592330	13592983	+
FBgn0262415	3L	13613922	13614020	+
FBgn0262813	3L	13830856	13831180	+
FBgn0036380	3L	13833297	13835340	-
FBgn0040812	3L	13835477	13836117	-
FBgn0043550	3L	13836756	13838416	+
FBgn0029167	3L	13839154	13853101	+
FBgn0036381	3L	13853127	13860005	-
FBgn0264006	3L	13860514	13896336	-
FBgn0036382	3L	13872094	13876156	+
FBgn0026376	3L	13899997	13918435	-
FBgn0036386	3L	13918982	13922100	-
FBgn0001108	3L	13922487	13927756	+
FBgn0052137	3L	13932350	13955747	+
FBgn0025874	3L	13955758	13957802	-
FBgn0036389	3L	13958303	13966167	+
FBgn0263232	3L	13958303	13966167	+
FBgn0036390	3L	13966223	13966577	-
FBgn0001216	3L	13967161	13970861	+
FBgn0036391	3L	13971005	13986500	-
FBgn0036393	3L	13979720	13980284	+
FBgn0036394	3L	13980978	13981726	+
FBgn0250848	3L	13987331	13989671	+
FBgn0036395	3L	13990291	13991155	+
FBgn0036396	3L	13991000	13992351	-
FBgn0036397	3L	13992480	13994980	-
FBgn0036398	3L	13995227	14013248	+
FBgn0052133	3L	14013415	14022221	-
FBgn0061515	3L	14022679	14024806	-
FBgn0036402	3L	14024550	14028009	+
FBgn0265295	3L	14027631	14029936	-
FBgn0036403	3L	14027876	14029851	+
FBgn0026418	3L	14030119	14036786	+
FBgn0041161	3L	14036794	14042992	-
FBgn0036405	3L	14044306	14045569	+
FBgn0036406	3L	14045528	14046179	-
FBgn0264718	3L	14046319	14046797	+
FBgn0052138	3L	14046796	14064683	+
FBgn0013563	3L	14064992	14069223	+
FBgn0005592	3L	14068872	14076329	+
FBgn0036410	3L	14076715	14079064	+
FBgn0000639	3L	14087689	14091153	-
FBgn0036411	3L	14096581	14101218	-
FBgn0042630	3L	14105505	14124424	-
FBgn0000411	3L	14168710	14171720	-
FBgn0036414	3L	14179349	14182748	-
FBgn0013718	3L	14183970	14226350	+
FBgn0052141	3L	14196423	14197394	+
FBgn0036415	3L	14211304	14212074	+
FBgn0036416	3L	14226569	14227709	+
FBgn0085273	3L	14228153	14229041	-
FBgn0036417	3L	14229735	14231372	+
FBgn0266948	3L	14231707	14232540	-
FBgn0265754	3L	14238105	14238791	-
FBgn0265753	3L	14239093	14240111	+
FBgn0001085	3L	14267443	14361739	+
FBgn0266383	3L	14315652	14319351	-
FBgn0036419	3L	14322446	14322985	+
FBgn0036421	3L	14362025	14362807	-
FBgn0262580	3L	14375013	14376399	+
FBgn0036422	3L	14393869	14395825	-
FBgn0003459	3L	14396030	14403039	-
FBgn0266768	3L	14403217	14403798	-
FBgn0036423	3L	14403726	14405832	+
FBgn0087007	3L	14405928	14529376	-
FBgn0036426	3L	14510925	14511575	+
FBgn0036427	3L	14512860	14514790	-
FBgn0262891	3L	14529734	14530372	+
FBgn0026409	3L	14530751	14533541	+
FBgn0036428	3L	14534037	14544075	-
FBgn0054039	3L	14553100	14555713	+
FBgn0266117	3L	14553100	14554053	+
FBgn0028418	3L	14553239	14553864	-
FBgn0261816	3L	14560540	14561233	+
FBgn0040318	3L	14576322	14592640	-
FBgn0003388	3L	14607558	14615305	+
FBgn0036433	3L	14615896	14621274	+
FBgn0027375	3L	14621260	14625177	-
FBgn0041604	3L	14625701	14664709	+
FBgn0262581	3L	14665035	14665537	-
FBgn0259175	3L	14665939	14740968	+
FBgn0011927	3L	14667042	14667113	-
FBgn0011928	3L	14667444	14667515	+
FBgn0036436	3L	14667638	14671247	-
FBgn0036437	3L	14677868	14678942	+
FBgn0036438	3L	14684447	14685062	+
FBgn0036439	3L	14689651	14690205	-
FBgn0036440	3L	14690413	14694778	-
FBgn0036441	3L	14698564	14699257	+
FBgn0036442	3L	14721860	14722443	+
FBgn0036443	3L	14725689	14726617	-
FBgn0013263	3L	14741029	14754149	-
FBgn0260233	3L	14741029	14751062	-
FBgn0053260	3L	14753620	14754944	-
FBgn0036446	3L	14755128	14760803	+
FBgn0036447	3L	14760803	14762383	-
FBgn0036448	3L	14762441	14769229	-
FBgn0036449	3L	14769596	14779512	-
FBgn0036450	3L	14779891	14782765	+
FBgn0036451	3L	14783035	14794189	+
FBgn0029148	3L	14794428	14795268	-
FBgn0001120	3L	14795480	14796460	-
FBgn0036454	3L	14798236	14875324	+
FBgn0265913	3L	14878441	14879283	+
FBgn0266947	3L	14883190	14883603	-
FBgn0085274	3L	14886834	14887516	-
FBgn0259099	3L	14896905	14936007	+
FBgn0040809	3L	14936830	14937431	-
FBgn0040487	3L	14938599	14939225	-
FBgn0026320	3L	14962444	14963406	+
FBgn0000216	3L	14965767	14966298	+
FBgn0040296	3L	14967948	14969140	+
FBgn0263380	3L	14969726	14970731	-
FBgn0036459	3L	14972720	14975532	+
FBgn0036460	3L	14975935	14977586	+
FBgn0002778	3L	14978200	14984767	+
FBgn0036461	3L	14985389	14990917	+
FBgn0036462	3L	14991081	14992766	-
FBgn0023174	3L	14993051	14994419	+
FBgn0036463	3L	14994338	15007162	-
FBgn0261090	3L	15007795	15058077	-
FBgn0047338	3L	15016592	15017109	+
FBgn0036465	3L	15034731	15035670	-
FBgn0025776	3L	15035899	15037024	-
FBgn0263761	3L	15042279	15042595	-
FBgn0036466	3L	15042650	15043309	-
FBgn0036467	3L	15043363	15043906	-
FBgn0263762	3L	15043956	15044525	-
FBgn0036468	3L	15045031	15045590	-
FBgn0263763	3L	15046098	15046451	-
FBgn0036469	3L	15046668	15047235	-
FBgn0036470	3L	15047877	15048665	+
FBgn0036471	3L	15054129	15054805	-
FBgn0263767	3L	15055307	15055722	-
FBgn0086690	3L	15059181	15087824	-
FBgn0036474	3L	15070007	15071547	-
FBgn0036476	3L	15083923	15087819	-
FBgn0027088	3L	15088242	15090786	+
FBgn0266452	3L	15091014	15106103	+
FBgn0264704	3L	15091634	15092602	-
FBgn0264703	3L	15093154	15095140	-
FBgn0266441	3L	15098982	15103830	+
FBgn0264702	3L	15101101	15102035	-
FBgn0036479	3L	15106657	15109473	+
FBgn0036480	3L	15109837	15121129	+
FBgn0036481	3L	15112978	15118421	-
FBgn0052847	3L	15114672	15115401	+
FBgn0036482	3L	15121040	15124478	-
FBgn0036483	3L	15124608	15130034	-
FBgn0065051	3L	15127650	15127760	-
FBgn0014002	3L	15130838	15135940	-
FBgn0266945	3L	15135231	15135900	+
FBgn0047178	3L	15136163	15137159	-
FBgn0266946	3L	15136901	15137270	+
FBgn0036484	3L	15137455	15139479	+
FBgn0036485	3L	15140237	15147495	+
FBgn0036486	3L	15147333	15151662	-
FBgn0036487	3L	15152200	15154238	+
FBgn0036489	3L	15153976	15156728	-
FBgn0036488	3L	15154917	15155570	+
FBgn0265755	3L	15183540	15184098	+
FBgn0036490	3L	15200944	15201686	+
FBgn0029114	3L	15228719	15235932	+
FBgn0036491	3L	15292058	15294042	+
FBgn0036492	3L	15294015	15295885	-
FBgn0036493	3L	15297355	15304295	+
FBgn0262892	3L	15325346	15325977	+
FBgn0264724	3L	15327882	15329271	+
FBgn0036494	3L	15329792	15337415	+
FBgn0036495	3L	15400932	15401367	+
FBgn0263616	3L	15430301	15430813	+
FBgn0266944	3L	15450591	15450978	+
FBgn0266943	3L	15451053	15451409	+
FBgn0036496	3L	15465297	15467210	-
FBgn0036497	3L	15477496	15478502	-
FBgn0040805	3L	15486064	15488649	-
FBgn0036498	3L	15489674	15491155	+
FBgn0036499	3L	15491302	15491921	+
FBgn0036500	3L	15492059	15493661	+
FBgn0036501	3L	15494038	15496869	+
FBgn0026738	3L	15496700	15497994	-
FBgn0036502	3L	15498288	15501352	-
FBgn0004052	3L	15502161	15502613	+
FBgn0001099	3L	15502545	15504147	+
FBgn0028377	3L	15502545	15503937	+
FBgn0000565	3L	15504152	15506302	+
FBgn0036503	3L	15509633	15510156	-
FBgn0004228	3L	15510524	15512692	-
FBgn0262689	3L	15513414	15514654	-
FBgn0036504	3L	15513720	15514753	+
FBgn0036505	3L	15514811	15517237	-
FBgn0053986	3L	15517425	15518353	-
FBgn0053985	3L	15518991	15519912	-
FBgn0261682	3L	15520010	15520616	-
FBgn0261681	3L	15520720	15521296	-
FBgn0053983	3L	15521365	15522343	-
FBgn0262893	3L	15523185	15524573	-
FBgn0004396	3L	15528495	15546314	+
FBgn0087035	3L	15547213	15554142	+
FBgn0036509	3L	15553826	15556165	-
FBgn0036510	3L	15556527	15558659	+
FBgn0036511	3L	15559113	15569413	+
FBgn0036512	3L	15569670	15571774	+
FBgn0261109	3L	15571869	15573637	-
FBgn0036514	3L	15573900	15576473	+
FBgn0036515	3L	15576738	15578447	+
FBgn0036516	3L	15578531	15581275	-
FBgn0036518	3L	15581960	15602225	+
FBgn0036519	3L	15601807	15603486	-
FBgn0036520	3L	15603731	15605928	-
FBgn0259236	3L	15606284	15640862	-
FBgn0036522	3L	15613001	15617230	+
FBgn0262529	3L	15641671	15642225	+
FBgn0004588	3L	15642226	15642761	-
FBgn0004589	3L	15643036	15643641	+
FBgn0262530	3L	15643952	15644492	+
FBgn0004590	3L	15644579	15645354	-
FBgn0004591	3L	15645637	15646196	+
FBgn0004592	3L	15647572	15649110	-
FBgn0004593	3L	15649755	15650490	-
FBgn0004594	3L	15650728	15651258	+
FBgn0014848	3L	15652036	15652541	-
FBgn0014849	3L	15652807	15653451	+
FBgn0014850	3L	15653649	15654115	-
FBgn0014851	3L	15654348	15654909	+
FBgn0262528	3L	15654967	15655379	+
FBgn0036527	3L	15672820	15674570	+
FBgn0036528	3L	15674733	15676545	-
FBgn0036529	3L	15676972	15679698	+
FBgn0085481	3L	15679452	15681002	-
FBgn0085480	3L	15681617	15685147	-
FBgn0041160	3L	15690694	15692950	-
FBgn0260777	3L	15709553	15710849	+
FBgn0260776	3L	15710919	15713173	+
FBgn0010105	3L	15714611	15721530	-
FBgn0266775	3L	15740503	15741799	+
FBgn0036531	3L	15801422	15801983	+
FBgn0036532	3L	15802585	15803077	+
FBgn0261722	3L	15803181	15809510	-
FBgn0015025	3L	15810079	15811721	+
FBgn0036534	3L	15811834	15819523	-
FBgn0040230	3L	15819988	15825104	+
FBgn0036536	3L	15825564	15827047	+
FBgn0036537	3L	15826895	15828488	-
FBgn0036538	3L	15828793	15830582	-
FBgn0052150	3L	15830873	15837162	-
FBgn0262371	3L	15836506	15836595	-
FBgn0264908	3L	15841678	15892129	-
FBgn0264843	3L	15869191	15869572	-
FBgn0264842	3L	15877693	15878847	-
FBgn0036544	3L	15893256	15917961	-
FBgn0000489	3L	15918905	15947897	-
FBgn0036545	3L	15948196	15949565	+
FBgn0036546	3L	15949650	15951533	+
FBgn0036547	3L	15951943	15953709	+
FBgn0263599	3L	15953936	15960972	-
FBgn0036549	3L	15961304	15963002	+
FBgn0000212	3L	15963182	15975969	-
FBgn0036550	3L	15968468	15969528	+
FBgn0036551	3L	15969970	15971535	+
FBgn0036552	3L	15971624	15973104	+
FBgn0036553	3L	15973200	15974988	+
FBgn0000115	3L	15976235	15977462	+
FBgn0263600	3L	15977422	15980915	-
FBgn0266995	3L	15980884	15981141	+
FBgn0259824	3L	15981336	15985564	+
FBgn0036556	3L	15985769	15997836	-
FBgn0036557	3L	15998293	15999699	+
FBgn0263601	3L	15999652	16004912	-
FBgn0264601	3L	16010265	16011417	-
FBgn0264600	3L	16013508	16014606	-
FBgn0044028	3L	16016580	16025852	+
FBgn0263570	3L	16024289	16024391	+
FBgn0261634	3L	16025862	16026290	-
FBgn0261633	3L	16026878	16027270	+
FBgn0260646	3L	16027624	16027953	+
FBgn0036560	3L	16028585	16030327	+
FBgn0260635	3L	16031510	16044134	-
FBgn0264602	3L	16042335	16043403	+
FBgn0005536	3L	16045059	16075126	+
FBgn0053258	3L	16075651	16076738	+
FBgn0036563	3L	16077093	16078364	+
FBgn0263602	3L	16078321	16080625	-
FBgn0036565	3L	16080727	16083492	-
FBgn0036566	3L	16083554	16089251	+
FBgn0036567	3L	16088868	16090593	-
FBgn0036568	3L	16090934	16093188	+
FBgn0036569	3L	16093380	16096582	+
FBgn0036570	3L	16096532	16098727	-
FBgn0262987	3L	16098952	16099528	+
FBgn0263603	3L	16099694	16105726	-
FBgn0010280	3L	16106312	16114751	+
FBgn0036571	3L	16115102	16119152	+
FBgn0003076	3L	16119118	16121631	-
FBgn0011016	3L	16122717	16124083	+
FBgn0266724	3L	16124094	16124732	-
FBgn0036574	3L	16125128	16129791	+
FBgn0036575	3L	16129587	16130979	-
FBgn0036576	3L	16130902	16157801	-
FBgn0052152	3L	16132601	16137136	-
FBgn0053796	3L	16162555	16163206	-
FBgn0053795	3L	16163829	16164480	-
FBgn0267318	3L	16169910	16170356	+
FBgn0267319	3L	16170445	16170735	-
FBgn0266986	3L	16189602	16190319	-
FBgn0053687	3L	16190968	16191952	+
FBgn0053688	3L	16192320	16193026	+
FBgn0053689	3L	16193443	16194026	+
FBgn0053690	3L	16194428	16195132	+
FBgn0036577	3L	16206151	16210403	-
FBgn0264483	3L	16207028	16207476	+
FBgn0052153	3L	16215131	16215203	+
FBgn0263605	3L	16219226	16221837	-
FBgn0036579	3L	16222200	16224239	+
FBgn0036580	3L	16224181	16225138	-
FBgn0036581	3L	16225184	16225877	+
FBgn0263606	3L	16226227	16227265	+
FBgn0263607	3L	16227240	16230099	+
FBgn0263608	3L	16230823	16232562	+
FBgn0036583	3L	16242660	16245455	-
FBgn0036584	3L	16248952	16250291	-
FBgn0040801	3L	16252137	16252822	-
FBgn0085276	3L	16254285	16254705	-
FBgn0036585	3L	16255840	16256347	+
FBgn0036586	3L	16256443	16257251	+
FBgn0040799	3L	16257813	16258200	-
FBgn0040798	3L	16258485	16258904	+
FBgn0036587	3L	16258897	16261256	-
FBgn0036588	3L	16262492	16263011	+
FBgn0085277	3L	16263469	16264002	-
FBgn0036589	3L	16264382	16265018	+
FBgn0040797	3L	16266009	16266708	+
FBgn0036590	3L	16270535	16271280	+
FBgn0036591	3L	16271558	16272371	-
FBgn0040796	3L	16273504	16273960	+
FBgn0036592	3L	16274232	16275030	-
FBgn0036593	3L	16275909	16277021	-
FBgn0036594	3L	16277780	16278496	-
FBgn0036595	3L	16280680	16281522	-
FBgn0036596	3L	16282812	16284050	-
FBgn0036597	3L	16287811	16288647	-
FBgn0036598	3L	16294553	16295127	+
FBgn0036599	3L	16295590	16296278	-
FBgn0262894	3L	16297382	16297762	+
FBgn0036600	3L	16298325	16298970	-
FBgn0036601	3L	16299700	16300305	+
FBgn0036602	3L	16300946	16301580	-
FBgn0052160	3L	16302040	16304418	+
FBgn0036603	3L	16307385	16308249	+
FBgn0042201	3L	16311124	16311790	+
FBgn0267223	3L	16312041	16312363	+
FBgn0036605	3L	16312054	16312626	-
FBgn0267224	3L	16312540	16313031	-
FBgn0036606	3L	16312956	16313554	+
FBgn0261635	3L	16313930	16314372	-
FBgn0036607	3L	16316772	16317408	+
FBgn0036608	3L	16318183	16319857	-
FBgn0036609	3L	16319157	16319862	-
FBgn0040795	3L	16320358	16320993	-
FBgn0036610	3L	16321941	16322634	+
FBgn0053061	3L	16322895	16324327	+
FBgn0053060	3L	16324140	16324867	+
FBgn0040074	3L	16325033	16325889	+
FBgn0040794	3L	16326413	16326882	+
FBgn0036612	3L	16332103	16338341	+
FBgn0053257	3L	16339423	16340720	+
FBgn0260460	3L	16341174	16341882	+
FBgn0036614	3L	16341847	16345051	-
FBgn0052357	3L	16343017	16343089	+
FBgn0036615	3L	16345091	16346386	+
FBgn0011693	3L	16346333	16347397	-
FBgn0266417	3L	16347846	16354990	-
FBgn0036617	3L	16355703	16356850	+
FBgn0036618	3L	16357999	16358807	+
FBgn0036619	3L	16358994	16360440	-
FBgn0036620	3L	16361489	16362618	+
FBgn0042137	3L	16362926	16364045	+
FBgn0036621	3L	16364038	16371666	-
FBgn0036622	3L	16372074	16374670	-
FBgn0036623	3L	16374872	16379057	-
FBgn0036624	3L	16379427	16383916	+
FBgn0266099	3L	16384052	16393375	-
FBgn0036627	3L	16387686	16389980	+
FBgn0014163	3L	16395896	16404928	-
FBgn0028399	3L	16405822	16408486	+
FBgn0036629	3L	16408392	16410277	-
FBgn0027080	3L	16410449	16412402	-
FBgn0053158	3L	16412697	16489660	+
FBgn0261799	3L	16415895	16445058	-
FBgn0004569	3L	16463486	16476750	-
FBgn0263131	3L	16484938	16536470	-
FBgn0260388	3L	16484938	16489336	-
FBgn0003515	3L	16490751	16493560	+
FBgn0036638	3L	16537667	16538728	-
FBgn0036639	3L	16549923	16551058	+
FBgn0026061	3L	16556548	16566434	-
FBgn0262842	3L	16559850	16560400	+
FBgn0262732	3L	16567536	16569971	+
FBgn0036640	3L	16569959	16573406	-
FBgn0036641	3L	16573498	16574647	-
FBgn0263975	3L	16574737	16575867	+
FBgn0028693	3L	16576128	16577122	+
FBgn0250814	3L	16577224	16579211	+
FBgn0036643	3L	16579208	16580157	-
FBgn0052163	3L	16580257	16581243	+
FBgn0002283	3L	16581575	16583232	+
FBgn0003741	3L	16583159	16584150	-
FBgn0027500	3L	16584307	16588114	-
FBgn0042178	3L	16588281	16593559	+
FBgn0036646	3L	16593548	16595823	-
FBgn0042177	3L	16596153	16601246	+
FBgn0036648	3L	16601238	16602447	-
FBgn0002284	3L	16602500	16603518	-
FBgn0004465	3L	16603762	16605299	-
FBgn0025558	3L	16605586	16606050	+
FBgn0017572	3L	16606318	16608572	-
FBgn0000017	3L	16608966	16640982	-
FBgn0260960	3L	16641542	16654715	-
FBgn0041721	3L	16646869	16647106	+
FBgn0010223	3L	16655657	16661034	-
FBgn0266776	3L	16663455	16663841	-
FBgn0040512	3L	16664764	16666655	-
FBgn0036652	3L	16667064	16669364	+
FBgn0063485	3L	16669506	16704777	-
FBgn0264605	3L	16670667	16704777	-
FBgn0266689	3L	16682368	16690997	+
FBgn0036654	3L	16698073	16699528	+
FBgn0000414	3L	16705226	16717675	+
FBgn0036656	3L	16717778	16719269	-
FBgn0036655	3L	16717961	16718475	+
FBgn0043577	3L	16719641	16720388	+
FBgn0043578	3L	16720399	16721089	-
FBgn0004556	3L	16721596	16723918	-
FBgn0036659	3L	16726646	16732464	+
FBgn0262099	3L	16748589	16748820	+
FBgn0004108	3L	16759172	16770565	+
FBgn0036660	3L	16769631	16772836	-
FBgn0036661	3L	16773200	16775519	+
FBgn0036662	3L	16776110	16778346	+
FBgn0025582	3L	16778342	16780041	-
FBgn0036663	3L	16780673	16800831	-
FBgn0021768	3L	16798094	16812632	+
FBgn0036665	3L	16802758	16822174	-
FBgn0036666	3L	16835394	16837685	+
FBgn0036667	3L	16837668	16838091	-
FBgn0036668	3L	16838486	16845450	+
FBgn0052161	3L	16839327	16840100	+
FBgn0003250	3L	16845627	16855617	-
FBgn0003410	3L	16846851	16851812	+
FBgn0259794	3L	16852180	16853629	+
FBgn0036670	3L	16853722	16854938	+
FBgn0036671	3L	16856264	16858089	+
FBgn0261565	3L	16858395	16915587	+
FBgn0052170	3L	16870409	16872472	+
FBgn0036676	3L	16916352	16917094	+
FBgn0036677	3L	16917014	16920534	-
